"","BoardID","Date","Year","Resolution","Abundance","Date.decimal"
"719","IL-3",2014-10-21,2014,"Daily",18.410013,2014.80273972603
"720","IL-3",2014-10-22,2014,"Daily",14.309687,2014.80547945205
"721","IL-3",2014-10-23,2014,"Daily",16.904236,2014.80821917808
"722","IL-3",2014-10-24,2014,"Daily",15.304259,2014.81095890411
"723","IL-3",2014-10-25,2014,"Daily",17.136736,2014.81369863014
"724","IL-3",2014-10-26,2014,"Daily",19.024129,2014.81643835616
"725","IL-3",2014-10-27,2014,"Daily",15.352427,2014.81917808219
"726","IL-3",2014-10-28,2014,"Daily",13.914666,2014.82191780822
"727","IL-3",2014-10-29,2014,"Daily",2.593018,2014.82465753425
"728","IL-3",2014-10-30,2014,"Daily",1.121773,2014.82739726027
"729","IL-3",2015-05-01,2015,"Daily",2.280969,2015.32876712329
"730","IL-3",2015-05-02,2015,"Daily",3.596061,2015.33150684932
"731","IL-3",2015-05-03,2015,"Daily",9.550259,2015.33424657534
"732","IL-3",2015-05-04,2015,"Daily",20.412702,2015.33698630137
"733","IL-3",2015-05-05,2015,"Daily",28.097236,2015.3397260274
"734","IL-3",2015-05-06,2015,"Daily",30.053179,2015.34246575342
"735","IL-3",2015-05-07,2015,"Daily",27.530908,2015.34520547945
"736","IL-3",2015-05-08,2015,"Daily",25.277921,2015.34794520548
"737","IL-3",2015-05-09,2015,"Daily",27.661992,2015.35068493151
"738","IL-3",2015-05-10,2015,"Daily",27.149287,2015.35342465753
"739","IL-3",2015-05-11,2015,"Daily",30.519363,2015.35616438356
"740","IL-3",2015-05-12,2015,"Daily",26.981658,2015.35890410959
"741","IL-3",2015-05-13,2015,"Daily",21.460548,2015.36164383562
"742","IL-3",2015-05-14,2015,"Daily",21.941437,2015.36438356164
"743","IL-3",2015-05-15,2015,"Daily",16.183724,2015.36712328767
"744","IL-3",2015-05-16,2015,"Daily",16.821404,2015.3698630137
"745","IL-3",2015-05-17,2015,"Daily",17.345479,2015.37260273973
"746","IL-3",2015-05-18,2015,"Daily",15.656174,2015.37534246575
"747","IL-3",2015-05-19,2015,"Daily",12.685211,2015.37808219178
"748","IL-3",2015-05-20,2015,"Daily",13.471137,2015.38082191781
"749","IL-3",2015-05-21,2015,"Daily",18.381098,2015.38356164384
"750","IL-3",2015-05-22,2015,"Daily",22.703336,2015.38630136986
"751","IL-3",2015-05-23,2015,"Daily",15.909203,2015.38904109589
"752","IL-3",2015-05-24,2015,"Daily",10.211677,2015.39178082192
"753","IL-3",2015-05-25,2015,"Daily",10.962856,2015.39452054795
"754","IL-3",2015-05-26,2015,"Daily",15.827995,2015.39726027397
"755","IL-3",2015-05-27,2015,"Daily",25.505511,2015.4
"756","IL-3",2015-05-28,2015,"Daily",37.57724,2015.40273972603
"757","IL-3",2015-05-29,2015,"Daily",47.780461,2015.40547945205
"758","IL-3",2015-05-30,2015,"Daily",47.246415,2015.40821917808
"759","IL-3",2015-05-31,2015,"Daily",44.832666,2015.41095890411
"760","IL-3",2015-06-01,2015,"Daily",45.608299,2015.41369863014
"761","IL-3",2015-06-02,2015,"Daily",36.909774,2015.41643835616
"762","IL-3",2015-06-03,2015,"Daily",36.788199,2015.41917808219
"763","IL-3",2015-06-04,2015,"Daily",35.124767,2015.42191780822
"764","IL-3",2015-06-05,2015,"Daily",26.984071,2015.42465753425
"765","IL-3",2015-06-06,2015,"Daily",29.994062,2015.42739726027
"766","IL-3",2015-06-07,2015,"Daily",33.7907,2015.4301369863
"767","IL-3",2015-06-08,2015,"Daily",40.975129,2015.43287671233
"768","IL-3",2015-06-09,2015,"Daily",50.267551,2015.43561643836
"769","IL-3",2015-06-10,2015,"Daily",67.757992,2015.43835616438
"770","IL-3",2015-06-11,2015,"Daily",83.453412,2015.44109589041
"771","IL-3",2015-06-12,2015,"Daily",89.862735,2015.44383561644
"772","IL-3",2015-06-13,2015,"Daily",86.805583,2015.44657534247
"773","IL-3",2015-06-14,2015,"Daily",89.375309,2015.44931506849
"774","IL-3",2015-06-15,2015,"Daily",85.544912,2015.45205479452
"775","IL-3",2015-06-16,2015,"Daily",80.120982,2015.45479452055
"776","IL-3",2015-06-17,2015,"Daily",73.695138,2015.45753424658
"777","IL-3",2015-06-18,2015,"Daily",57.78519,2015.4602739726
"778","IL-3",2015-06-19,2015,"Daily",37.396953,2015.46301369863
"779","IL-3",2015-06-20,2015,"Daily",29.268702,2015.46575342466
"780","IL-3",2015-06-21,2015,"Daily",36.650379,2015.46849315068
"781","IL-3",2015-06-22,2015,"Daily",34.609659,2015.47123287671
"782","IL-3",2015-06-23,2015,"Daily",35.803849,2015.47397260274
"783","IL-3",2015-06-24,2015,"Daily",27.97688,2015.47671232877
"784","IL-3",2015-06-25,2015,"Daily",32.701374,2015.47945205479
"785","IL-3",2015-06-26,2015,"Daily",55.070638,2015.48219178082
"786","IL-3",2015-06-27,2015,"Daily",68.183025,2015.48493150685
"787","IL-3",2015-06-28,2015,"Daily",79.114899,2015.48767123288
"788","IL-3",2015-06-29,2015,"Daily",79.208629,2015.4904109589
"789","IL-3",2015-06-30,2015,"Daily",74.247076,2015.49315068493
"790","IL-3",2015-07-01,2015,"Daily",68.557178,2015.49589041096
"791","IL-3",2015-07-02,2015,"Daily",63.6987,2015.49863013699
"792","IL-3",2015-07-03,2015,"Daily",63.524253,2015.50136986301
"793","IL-3",2015-07-04,2015,"Daily",71.447398,2015.50410958904
"794","IL-3",2015-07-05,2015,"Daily",73.684644,2015.50684931507
"795","IL-3",2015-07-06,2015,"Daily",82.195679,2015.5095890411
"796","IL-3",2015-07-07,2015,"Daily",90.72712,2015.51232876712
"797","IL-3",2015-07-08,2015,"Daily",82.46715,2015.51506849315
"798","IL-3",2015-07-09,2015,"Daily",87.273606,2015.51780821918
"799","IL-3",2015-07-10,2015,"Daily",71.475895,2015.52054794521
"800","IL-3",2015-07-11,2015,"Daily",60.774278,2015.52328767123
"801","IL-3",2015-07-12,2015,"Daily",48.217715,2015.52602739726
"802","IL-3",2015-07-13,2015,"Daily",52.267598,2015.52876712329
"803","IL-3",2015-07-14,2015,"Daily",54.770018,2015.53150684932
"804","IL-3",2015-07-15,2015,"Daily",44.931706,2015.53424657534
"805","IL-3",2015-07-16,2015,"Daily",53.186399,2015.53698630137
"806","IL-3",2015-07-17,2015,"Daily",57.037694,2015.5397260274
"807","IL-3",2015-07-18,2015,"Daily",50.505022,2015.54246575342
"808","IL-3",2015-07-19,2015,"Daily",40.668877,2015.54520547945
"809","IL-3",2015-07-20,2015,"Daily",34.310556,2015.54794520548
"810","IL-3",2015-07-21,2015,"Daily",37.112936,2015.55068493151
"811","IL-3",2015-07-22,2015,"Daily",43.735118,2015.55342465753
"812","IL-3",2015-07-23,2015,"Daily",46.058303,2015.55616438356
"813","IL-3",2015-07-24,2015,"Daily",49.720666,2015.55890410959
"814","IL-3",2015-07-25,2015,"Daily",64.893908,2015.56164383562
"815","IL-3",2015-07-26,2015,"Daily",76.822757,2015.56438356164
"816","IL-3",2015-07-27,2015,"Daily",81.130075,2015.56712328767
"817","IL-3",2015-07-28,2015,"Daily",79.881269,2015.5698630137
"818","IL-3",2015-07-29,2015,"Daily",89.79519,2015.57260273973
"819","IL-3",2015-07-30,2015,"Daily",94.89592,2015.57534246575
"820","IL-3",2015-07-31,2015,"Daily",91.06051,2015.57808219178
"821","IL-3",2015-08-01,2015,"Daily",74.26246,2015.58082191781
"822","IL-3",2015-08-02,2015,"Daily",55.69506,2015.58356164384
"823","IL-3",2015-08-03,2015,"Daily",39.203813,2015.58630136986
"824","IL-3",2015-08-04,2015,"Daily",52.77395,2015.58904109589
"825","IL-3",2015-08-05,2015,"Daily",43.720942,2015.59178082192
"826","IL-3",2015-08-06,2015,"Daily",55.164769,2015.59452054795
"827","IL-3",2015-08-07,2015,"Daily",57.778128,2015.59726027397
"828","IL-3",2015-08-08,2015,"Daily",48.606009,2015.6
"829","IL-3",2015-08-09,2015,"Daily",57.228915,2015.60273972603
"830","IL-3",2015-08-10,2015,"Daily",70.640425,2015.60547945205
"831","IL-3",2015-08-11,2015,"Daily",85.733996,2015.60821917808
"832","IL-3",2015-08-12,2015,"Daily",87.831283,2015.61095890411
"833","IL-3",2015-08-13,2015,"Daily",84.396303,2015.61369863014
"834","IL-3",2015-08-14,2015,"Daily",76.436882,2015.61643835616
"835","IL-3",2015-08-15,2015,"Daily",62.172633,2015.61917808219
"836","IL-3",2015-08-16,2015,"Daily",70.255429,2015.62191780822
"837","IL-3",2015-08-17,2015,"Daily",72.703895,2015.62465753425
"838","IL-3",2015-08-18,2015,"Daily",70.57528,2015.62739726027
"839","IL-3",2015-08-19,2015,"Daily",67.941368,2015.6301369863
"840","IL-3",2015-08-20,2015,"Daily",55.074775,2015.63287671233
"841","IL-3",2015-08-21,2015,"Daily",53.402444,2015.63561643836
"842","IL-3",2015-08-22,2015,"Daily",38.522844,2015.63835616438
"843","IL-3",2015-08-23,2015,"Daily",47.091328,2015.64109589041
"844","IL-3",2015-08-24,2015,"Daily",46.081591,2015.64383561644
"845","IL-3",2015-08-25,2015,"Daily",51.601483,2015.64657534247
"846","IL-3",2015-08-26,2015,"Daily",48.107985,2015.64931506849
"847","IL-3",2015-08-27,2015,"Daily",45.583739,2015.65205479452
"848","IL-3",2015-08-28,2015,"Daily",39.586177,2015.65479452055
"849","IL-3",2015-08-29,2015,"Daily",44.254642,2015.65753424658
"850","IL-3",2015-08-30,2015,"Daily",47.434281,2015.6602739726
"851","IL-3",2015-08-31,2015,"Daily",43.339961,2015.66301369863
"852","IL-3",2015-09-01,2015,"Daily",37.890459,2015.66575342466
"853","IL-3",2015-09-02,2015,"Daily",29.263337,2015.66849315068
"854","IL-3",2015-09-03,2015,"Daily",36.758724,2015.67123287671
"855","IL-3",2015-09-04,2015,"Daily",55.410233,2015.67397260274
"856","IL-3",2015-09-05,2015,"Daily",43.874374,2015.67671232877
"857","IL-3",2015-09-06,2015,"Daily",44.301933,2015.67945205479
"858","IL-3",2015-09-07,2015,"Daily",44.60446,2015.68219178082
"859","IL-3",2015-09-08,2015,"Daily",37.896161,2015.68493150685
"860","IL-3",2015-09-09,2015,"Daily",36.880286,2015.68767123288
"861","IL-3",2015-09-10,2015,"Daily",34.623071,2015.6904109589
"862","IL-3",2015-09-11,2015,"Daily",31.111893,2015.69315068493
"863","IL-3",2015-09-12,2015,"Daily",23.037353,2015.69589041096
"864","IL-3",2015-09-13,2015,"Daily",19.702414,2015.69863013699
"865","IL-3",2015-09-14,2015,"Daily",25.177685,2015.70136986301
"866","IL-3",2015-09-15,2015,"Daily",25.792667,2015.70410958904
"867","IL-3",2015-09-16,2015,"Daily",22.625438,2015.70684931507
"868","IL-3",2015-09-17,2015,"Daily",23.658222,2015.7095890411
"869","IL-3",2015-09-18,2015,"Daily",26.475232,2015.71232876712
"870","IL-3",2015-09-19,2015,"Daily",21.955182,2015.71506849315
"871","IL-3",2015-09-20,2015,"Daily",22.328168,2015.71780821918
"872","IL-3",2015-09-21,2015,"Daily",21.439297,2015.72054794521
"873","IL-3",2015-09-22,2015,"Daily",23.754993,2015.72328767123
"874","IL-3",2015-09-23,2015,"Daily",15.869576,2015.72602739726
"875","IL-3",2015-09-24,2015,"Daily",16.642184,2015.72876712329
"876","IL-3",2015-09-25,2015,"Daily",15.312116,2015.73150684932
"877","IL-3",2015-09-26,2015,"Daily",19.140045,2015.73424657534
"878","IL-3",2015-09-27,2015,"Daily",17.237674,2015.73698630137
"879","IL-3",2015-09-28,2015,"Daily",18.379032,2015.7397260274
"880","IL-3",2015-09-29,2015,"Daily",14.370615,2015.74246575342
"881","IL-3",2015-09-30,2015,"Daily",15.819186,2015.74520547945
"882","IL-3",2015-10-01,2015,"Daily",9.776634,2015.74794520548
"883","IL-3",2015-10-02,2015,"Daily",14.471762,2015.75068493151
"884","IL-3",2015-10-03,2015,"Daily",18.568794,2015.75342465753
"885","IL-3",2015-10-04,2015,"Daily",19.678301,2015.75616438356
"886","IL-3",2015-10-05,2015,"Daily",12.287925,2015.75890410959
"887","IL-3",2015-10-06,2015,"Daily",7.957783,2015.76164383562
"888","IL-3",2015-10-07,2015,"Daily",6.586657,2015.76438356164
"889","IL-3",2015-10-08,2015,"Daily",7.721048,2015.76712328767
"890","IL-3",2015-10-09,2015,"Daily",8.040614,2015.7698630137
"891","IL-3",2015-10-10,2015,"Daily",6.861736,2015.77260273973
"892","IL-3",2015-10-11,2015,"Daily",6.076285,2015.77534246575
"893","IL-3",2015-10-12,2015,"Daily",5.707176,2015.77808219178
"894","IL-3",2015-10-13,2015,"Daily",6.644061,2015.78082191781
"895","IL-3",2015-10-14,2015,"Daily",8.028147,2015.78356164384
"896","IL-3",2015-10-15,2015,"Daily",8.05596,2015.78630136986
"897","IL-3",2015-10-16,2015,"Daily",5.188506,2015.78904109589
"898","IL-3",2015-10-17,2015,"Daily",2.200142,2015.79178082192
"899","IL-3",2015-10-18,2015,"Daily",3.059363,2015.79452054795
"900","IL-3",2015-10-19,2015,"Daily",3.008921,2015.79726027397
"901","IL-3",2015-10-20,2015,"Daily",4.280021,2015.8
"902","IL-3",2015-10-21,2015,"Daily",4.438643,2015.80273972603
"903","IL-3",2015-10-22,2015,"Daily",3.510189,2015.80547945205
"904","IL-3",2015-10-23,2015,"Daily",5.279611,2015.80821917808
"905","IL-3",2015-10-24,2015,"Daily",8.042868,2015.81095890411
"906","IL-3",2015-10-25,2015,"Daily",1.749472,2015.81369863014
"907","IL-3",2015-10-26,2015,"Daily",1.843202,2015.81643835616
"1067","MA-1",2009-05-29,2009,"Weekly",187.95,2009.40547945205
"1074","MA-1",2009-06-05,2009,"Weekly",113.07,2009.42465753425
"1083","MA-1",2009-06-12,2009,"Weekly",200.89,2009.44383561644
"1094","MA-1",2009-06-19,2009,"Weekly",224.32,2009.46301369863
"1105","MA-1",2009-06-26,2009,"Weekly",726,2009.48219178082
"1117","MA-1",2009-07-03,2009,"Weekly",307.41,2009.50136986301
"1128","MA-1",2009-07-10,2009,"Weekly",457.6,2009.52054794521
"1140","MA-1",2009-07-17,2009,"Weekly",528.92,2009.5397260274
"1152","MA-1",2009-07-24,2009,"Weekly",275.61,2009.55890410959
"1162","MA-1",2009-07-31,2009,"Weekly",230.18,2009.57808219178
"1174","MA-1",2009-08-07,2009,"Weekly",283.5,2009.59726027397
"1187","MA-1",2009-08-14,2009,"Weekly",151.75,2009.61643835616
"1199","MA-1",2009-08-21,2009,"Weekly",151.06,2009.63561643836
"1211","MA-1",2009-08-28,2009,"Weekly",82.02,2009.65479452055
"1222","MA-1",2009-09-04,2009,"Weekly",69.29,2009.67397260274
"1230","MA-1",2009-09-11,2009,"Weekly",61.46,2009.69315068493
"1238","MA-1",2009-09-18,2009,"Weekly",59.84,2009.71232876712
"1246","MA-1",2009-09-25,2009,"Weekly",49.76,2009.73150684932
"1254","MA-1",2009-10-02,2009,"Weekly",25.2,2009.75068493151
"1304","MA-1",2010-05-04,2010,"Weekly",49.07,2010.33698630137
"1307","MA-1",2010-05-11,2010,"Weekly",50.75,2010.35616438356
"1310","MA-1",2010-05-18,2010,"Weekly",211.97,2010.37534246575
"1316","MA-1",2010-05-25,2010,"Weekly",374.36,2010.39452054795
"1323","MA-1",2010-06-01,2010,"Weekly",306.41,2010.41369863014
"1332","MA-1",2010-06-08,2010,"Weekly",263.07,2010.43287671233
"1342","MA-1",2010-06-15,2010,"Weekly",209.32,2010.45205479452
"1355","MA-1",2010-06-22,2010,"Weekly",189.74,2010.47123287671
"1368","MA-1",2010-06-29,2010,"Weekly",104.84,2010.4904109589
"1381","MA-1",2010-07-06,2010,"Weekly",131.35,2010.5095890411
"1392","MA-1",2010-07-13,2010,"Weekly",173.57,2010.52876712329
"1405","MA-1",2010-07-20,2010,"Weekly",112,2010.54794520548
"1418","MA-1",2010-07-27,2010,"Weekly",85.88,2010.56712328767
"1431","MA-1",2010-08-03,2010,"Weekly",71.29,2010.58630136986
"1444","MA-1",2010-08-10,2010,"Weekly",110.43,2010.60547945205
"1457","MA-1",2010-08-17,2010,"Weekly",35.11,2010.62465753425
"1470","MA-1",2010-08-24,2010,"Weekly",96.3,2010.64383561644
"1482","MA-1",2010-08-31,2010,"Weekly",33.43,2010.66301369863
"1493","MA-1",2010-09-07,2010,"Weekly",0,2010.68219178082
"1612","MA-1",2011-05-27,2011,"Weekly",68.96,2011.4
"1624","MA-1",2011-06-03,2011,"Weekly",168.3,2011.41917808219
"1638","MA-1",2011-06-10,2011,"Weekly",199.01,2011.43835616438
"1655","MA-1",2011-06-17,2011,"Weekly",166.89,2011.45753424658
"1672","MA-1",2011-06-24,2011,"Weekly",255.31,2011.47671232877
"1690","MA-1",2011-07-01,2011,"Weekly",184.18,2011.49589041096
"1707","MA-1",2011-07-08,2011,"Weekly",346.66,2011.51506849315
"1726","MA-1",2011-07-15,2011,"Weekly",271.51,2011.53424657534
"1746","MA-1",2011-07-22,2011,"Weekly",303.72,2011.55342465753
"1765","MA-1",2011-07-29,2011,"Weekly",199.44,2011.57260273973
"1784","MA-1",2011-08-05,2011,"Weekly",247.46,2011.59178082192
"1803","MA-1",2011-08-12,2011,"Weekly",176.35,2011.61095890411
"1818","MA-1",2011-08-19,2011,"Weekly",114.77,2011.6301369863
"1836","MA-1",2011-08-26,2011,"Weekly",70,2011.64931506849
"1853","MA-1",2011-09-02,2011,"Weekly",209.93,2011.66849315068
"1866","MA-1",2011-09-09,2011,"Weekly",69.36,2011.68767123288
"1881","MA-1",2011-09-16,2011,"Weekly",129.74,2011.70684931507
"1896","MA-1",2011-09-23,2011,"Weekly",59.81,2011.72602739726
"1909","MA-1",2011-09-30,2011,"Weekly",84.73,2011.74520547945
"2023","MA-1",2012-06-01,2012,"Weekly",53.47,2012.41530054645
"2037","MA-1",2012-06-08,2012,"Weekly",94.31,2012.43442622951
"2053","MA-1",2012-06-15,2012,"Weekly",179.31,2012.45355191257
"2072","MA-1",2012-06-22,2012,"Weekly",244.56,2012.47267759563
"2091","MA-1",2012-06-29,2012,"Weekly",340.65,2012.49180327869
"2108","MA-1",2012-07-06,2012,"Weekly",262,2012.51092896175
"2129","MA-1",2012-07-13,2012,"Weekly",259.53,2012.53005464481
"2150","MA-1",2012-07-20,2012,"Weekly",312.12,2012.54918032787
"2171","MA-1",2012-07-27,2012,"Weekly",309.23,2012.56830601093
"2193","MA-1",2012-08-03,2012,"Weekly",237.42,2012.58743169399
"2213","MA-1",2012-08-10,2012,"Weekly",193.96,2012.60655737705
"2233","MA-1",2012-08-17,2012,"Weekly",177.4,2012.62568306011
"2253","MA-1",2012-08-24,2012,"Weekly",137.73,2012.64480874317
"2274","MA-1",2012-08-31,2012,"Weekly",109.29,2012.66393442623
"2291","MA-1",2012-09-07,2012,"Weekly",91.73,2012.68306010929
"2307","MA-1",2012-09-14,2012,"Weekly",37.6,2012.70218579235
"2321","MA-1",2012-09-21,2012,"Weekly",40.47,2012.72131147541
"2334","MA-1",2012-09-28,2012,"Weekly",25.95,2012.74043715847
"2344","MA-1",2012-10-05,2012,"Weekly",38.98,2012.75956284153
"2452","MA-1",2013-05-31,2013,"Weekly",0,2013.41095890411
"2471","MA-1",2013-06-07,2013,"Weekly",0,2013.4301369863
"2492","MA-1",2013-06-14,2013,"Weekly",107.35,2013.44931506849
"2514","MA-1",2013-06-21,2013,"Weekly",130.57,2013.46849315068
"2535","MA-1",2013-06-28,2013,"Weekly",472.68,2013.48767123288
"2555","MA-1",2013-07-05,2013,"Weekly",218.34,2013.50684931507
"2577","MA-1",2013-07-12,2013,"Weekly",380.01,2013.52602739726
"2602","MA-1",2013-07-19,2013,"Weekly",218.83,2013.54520547945
"2627","MA-1",2013-07-26,2013,"Weekly",180.56,2013.56438356164
"2652","MA-1",2013-08-02,2013,"Weekly",164.44,2013.58356164384
"2675","MA-1",2013-08-09,2013,"Weekly",159.53,2013.60273972603
"2699","MA-1",2013-08-16,2013,"Weekly",191.05,2013.62191780822
"2721","MA-1",2013-08-23,2013,"Weekly",152.21,2013.64109589041
"2744","MA-1",2013-08-30,2013,"Weekly",155.86,2013.6602739726
"2759","MA-1",2013-09-06,2013,"Weekly",145.56,2013.67945205479
"2774","MA-1",2013-09-13,2013,"Weekly",139.58,2013.69863013699
"2790","MA-1",2013-09-20,2013,"Weekly",27.33,2013.71780821918
"2804","MA-1",2013-09-27,2013,"Weekly",31.9,2013.73698630137
"2816","MA-1",2013-10-04,2013,"Weekly",29.04,2013.75616438356
"2929","MA-1",2014-05-30,2014,"Weekly",0,2014.40821917808
"2948","MA-1",2014-06-06,2014,"Weekly",0,2014.42739726027
"2967","MA-1",2014-06-13,2014,"Weekly",56.99,2014.44657534247
"2988","MA-1",2014-06-20,2014,"Weekly",147.62,2014.46575342466
"3009","MA-1",2014-06-27,2014,"Weekly",186.68,2014.48493150685
"3031","MA-1",2014-07-04,2014,"Weekly",161.78,2014.50410958904
"3052","MA-1",2014-07-11,2014,"Weekly",173.59,2014.52328767123
"3073","MA-1",2014-07-18,2014,"Weekly",450.52,2014.54246575342
"3097","MA-1",2014-07-25,2014,"Weekly",128.85,2014.56164383562
"3120","MA-1",2014-08-01,2014,"Weekly",212.63,2014.58082191781
"3143","MA-1",2014-08-08,2014,"Weekly",106.38,2014.6
"3165","MA-1",2014-08-15,2014,"Weekly",88.11,2014.61917808219
"3190","MA-1",2014-08-22,2014,"Weekly",60.79,2014.63835616438
"3213","MA-1",2014-08-29,2014,"Weekly",33.92,2014.65753424658
"3231","MA-1",2014-09-05,2014,"Weekly",27.55,2014.67671232877
"3250","MA-1",2014-09-12,2014,"Weekly",16.59,2014.69589041096
"3266","MA-1",2014-09-19,2014,"Weekly",17.71,2014.71506849315
"3280","MA-1",2014-09-26,2014,"Weekly",4,2014.73424657534
"3292","MA-1",2014-10-03,2014,"Weekly",3.9,2014.75342465753
"3396","MA-1",2015-05-29,2015,"Weekly",45.03,2015.40547945205
"3412","MA-1",2015-06-05,2015,"Weekly",265.75,2015.42465753425
"3428","MA-1",2015-06-12,2015,"Weekly",430.53,2015.44383561644
"3447","MA-1",2015-06-19,2015,"Weekly",510.76,2015.46301369863
"3469","MA-1",2015-06-26,2015,"Weekly",767.42,2015.48219178082
"3493","MA-1",2015-07-03,2015,"Weekly",1232.63,2015.50136986301
"3516","MA-1",2015-07-10,2015,"Weekly",559.07,2015.52054794521
"3541","MA-1",2015-07-17,2015,"Weekly",438.22,2015.5397260274
"3566","MA-1",2015-07-24,2015,"Weekly",441.49,2015.55890410959
"3591","MA-1",2015-07-31,2015,"Weekly",345.57,2015.57808219178
"3616","MA-1",2015-08-07,2015,"Weekly",384.95,2015.59726027397
"3641","MA-1",2015-08-14,2015,"Weekly",358.98,2015.61643835616
"3666","MA-1",2015-08-21,2015,"Weekly",195.34,2015.63561643836
"3689","MA-1",2015-08-28,2015,"Weekly",187.24,2015.65479452055
"3711","MA-1",2015-09-04,2015,"Weekly",65.24,2015.67397260274
"3731","MA-1",2015-09-11,2015,"Weekly",75.97,2015.69315068493
"3751","MA-1",2015-09-18,2015,"Weekly",56.67,2015.71232876712
"3768","MA-1",2015-09-25,2015,"Weekly",41.68,2015.73150684932
"3778","MA-1",2015-10-02,2015,"Weekly",18.97,2015.75068493151
"921","MI-3",2009-05-31,2009,"Monthly",251,2009.41095890411
"924","MI-3",2009-06-30,2009,"Monthly",1491,2009.49315068493
